510677.84 	7920084.33 	100.00 
510670.27 	7920065.88 	100.00 
510662.36 	7920042.53 	100.00 
510658.26 	7920032.13 	100.00 
510700.36 	7920086.57 	99.00 
510689.00 	7920058.88 	99.00 
510681.14 	7920035.64 	99.00 
510668.97 	7920004.84 	99.00 
510664.13 	7919995.51 	99.00 
510662.18 	7919992.77 	99.00 
510722.89 	7920088.81 	98.00 
510707.74 	7920051.87 	98.00 
510699.91 	7920028.76 	98.00 
510687.18 	7919996.55 	98.00 
510681.23 	7919985.05 	98.00 
510674.47 	7919975.59 	98.00 
510664.69 	7919967.57 	98.00 
510745.42 	7920091.06 	97.00 
510726.47 	7920044.87 	97.00 
510718.69 	7920021.88 	97.00 
510705.40 	7919988.25 	97.00 
510698.32 	7919974.59 	97.00 
510689.19 	7919961.81 	97.00 
510667.07 	7919943.68 	97.00 
510767.95 	7920093.30 	96.50 
510745.20 	7920037.86 	96.50 
510737.46 	7920015.00 	96.50 
510723.62 	7919979.96 	96.50 
510715.41 	7919964.13 	96.50 
510703.92 	7919948.04 	96.50 
510669.45 	7919919.78 	96.50 
510674.57 	7919868.34 	96.00 
510677.92 	7919870.85 	96.00 
510682.80 	7919875.76 	96.00 
510722.04 	7919924.08 	96.00 
510733.27 	7919940.51 	96.00 
510739.03 	7919951.04 	96.00 
510743.15 	7919961.90 	96.00 
510751.08 	7919990.35 	96.00 
510756.22 	7920015.81 	96.00 
510773.62 	7920093.86 	96.00 
510676.78 	7919846.14 	95.00 
510683.50 	7919850.05 	95.00 
510691.08 	7919855.73 	95.00 
510697.68 	7919862.38 	95.00 
510738.08 	7919912.12 	95.00 
510750.33 	7919930.05 	95.00 
510757.23 	7919942.66 	95.00 
510762.16 	7919955.65 	95.00 
510770.53 	7919985.69 	95.00 
510776.11 	7920013.32 	95.00 
510780.17 	7920094.52 	95.00 
510678.96 	7919824.27 	94.50 
510694.57 	7919833.36 	94.50 
510704.24 	7919840.61 	94.50 
510712.57 	7919849.01 	94.50 
510754.12 	7919900.16 	94.50 
510767.39 	7919919.59 	94.50 
510775.43 	7919934.28 	94.50 
510781.17 	7919949.41 	94.50 
510789.98 	7919981.02 	94.50 
510796.00 	7920010.83 	94.50 
510800.29 	7920096.52 	94.50 
510681.09 	7919802.88 	94.00 
510685.45 	7919804.92 	94.00 
510705.63 	7919816.67 	94.00 
510717.40 	7919825.49 	94.00 
510727.46 	7919835.63 	94.00 
510770.15 	7919888.20 	94.00 
510784.45 	7919909.12 	94.00 
510793.63 	7919925.90 	94.00 
510800.18 	7919943.17 	94.00 
510809.44 	7919976.35 	94.00 
510815.89 	7920008.34 	94.00 
510820.41 	7920098.52 	94.00 
510683.19 	7919781.80 	93.00 
510694.73 	7919787.19 	93.00 
510716.69 	7919799.98 	93.00 
510730.55 	7919810.37 	93.00 
510742.35 	7919822.26 	93.00 
510786.19 	7919876.24 	93.00 
510801.52 	7919898.66 	93.00 
510811.83 	7919917.52 	93.00 
510819.19 	7919936.92 	93.00 
510828.89 	7919971.69 	93.00 
510835.78 	7920005.85 	93.00 
510840.52 	7920100.53 	93.00 
510685.29 	7919760.71 	92.00 
510704.02 	7919769.47 	92.00 
510727.75 	7919783.29 	92.00 
510743.71 	7919795.25 	92.00 
510757.24 	7919808.88 	92.00 
510802.23 	7919864.28 	92.00 
510818.58 	7919888.20 	92.00 
510830.03 	7919909.14 	92.00 
510838.20 	7919930.68 	92.00 
510848.34 	7919967.02 	92.00 
510855.67 	7920003.36 	92.00 
510860.64 	7920102.53 	92.00 
510687.39 	7919739.63 	91.00 
510713.30 	7919751.74 	91.00 
510738.81 	7919766.60 	91.00 
510756.87 	7919780.13 	91.00 
510772.13 	7919795.50 	91.00 
510818.27 	7919852.32 	91.00 
510835.64 	7919877.74 	91.00 
510848.23 	7919900.75 	91.00 
510857.22 	7919924.44 	91.00 
510867.79 	7919962.35 	91.00 
510875.56 	7920000.87 	91.00 
510880.75 	7920104.54 	91.00 
510689.49 	7919718.55 	90.00 
510722.58 	7919734.01 	90.00 
510749.87 	7919749.91 	90.00 
510770.03 	7919765.01 	90.00 
510787.02 	7919782.13 	90.00 
510834.31 	7919840.36 	90.00 
510852.70 	7919867.28 	90.00 
510866.43 	7919892.37 	90.00 
510876.23 	7919918.19 	90.00 
510887.24 	7919957.68 	90.00 
510895.45 	7919998.38 	90.00 
510900.87 	7920106.54 	90.00 
510691.91 	7919694.26 	89.00 
510702.01 	7919696.89 	89.00 
510712.32 	7919698.64 	89.00 
510718.05 	7919698.61 	89.00 
510745.65 	7919710.97 	89.00 
510769.26 	7919723.83 	89.00 
510800.41 	7919744.54 	89.00 
510810.29 	7919750.91 	89.00 
510844.13 	7919788.00 	89.00 
510863.76 	7919814.59 	89.00 
510870.93 	7919825.74 	89.00 
510892.66 	7919872.49 	89.00 
510893.63 	7919878.71 	89.00 
510892.45 	7919898.62 	89.00 
510893.04 	7919932.51 	89.00 
510895.43 	7919956.20 	89.00 
510902.40 	7919991.12 	89.00 
510905.39 	7920007.57 	89.00 
510911.49 	7920090.02 	89.00 
510913.77 	7920107.82 	89.00 
510693.91 	7919674.13 	88.00 
510706.21 	7919677.32 	88.00 
510713.96 	7919678.64 	88.00 
