573655,24 	5833308,01 	88,00 
573763,75 	5833315,85 	88,00 
573851,78 	5833313,62 	88,00 
574000,90 	5833301,17 	88,00 
574042,06 	5833295,00 	88,00 
574108,87 	5833276,14 	88,00 
574256,44 	5833228,89 	88,00 
573655,52 	5833287,98 	87,00 
573764,21 	5833295,83 	87,00 
573850,69 	5833293,64 	87,00 
573998,59 	5833281,29 	87,00 
574037,85 	5833275,41 	87,00 
574103,10 	5833256,98 	87,00 
574256,73 	5833207,79 	87,00 
574257,18 	5833174,96 	85,00 
574245,26 	5833180,98 	85,00 
574148,03 	5833216,58 	85,00 
574048,46 	5833245,77 	85,00 
574019,97 	5833248,85 	85,00 
573956,77 	5833252,95 	85,00 
573853,51 	5833265,36 	85,00 
573768,00 	5833269,48 	85,00 
573655,92 	5833259,11 	85,00 
574257,50 	5833152,40 	84,00 
574237,29 	5833162,59 	84,00 
574141,77 	5833197,57 	84,00 
574044,54 	5833226,08 	84,00 
574018,24 	5833228,92 	84,00 
573954,92 	5833233,02 	84,00 
573851,83 	5833245,42 	84,00 
573768,45 	5833249,43 	84,00 
573656,20 	5833239,05 	84,00 
574257,81 	5833129,85 	83,00 
574229,32 	5833144,21 	83,00 
574135,51 	5833178,56 	83,00 
574040,62 	5833206,38 	83,00 
574016,52 	5833208,98 	83,00 
573953,08 	5833213,10 	83,00 
573850,15 	5833225,48 	83,00 
573768,89 	5833229,38 	83,00 
573656,48 	5833218,99 	83,00 
574258,12 	5833107,29 	82,00 
574221,35 	5833125,83 	82,00 
574129,25 	5833159,56 	82,00 
574036,70 	5833186,69 	82,00 
574014,80 	5833189,05 	82,00 
573951,24 	5833193,17 	82,00 
573848,48 	5833205,53 	82,00 
573769,33 	5833209,34 	82,00 
573656,76 	5833198,93 	82,00 
574258,44 	5833084,73 	81,00 
574213,38 	5833107,45 	81,00 
574122,99 	5833140,55 	81,00 
574032,79 	5833166,99 	81,00 
574013,08 	5833169,12 	81,00 
573949,39 	5833173,25 	81,00 
573846,80 	5833185,59 	81,00 
573769,77 	5833189,29 	81,00 
573657,03 	5833178,86 	81,00 
573657,26 	5833162,46 	80,00 
573732,87 	5833167,88 	80,00 
573803,72 	5833169,03 	80,00 
573927,33 	5833160,24 	80,00 
573994,02 	5833161,07 	80,00 
574008,97 	5833155,18 	80,00 
574037,97 	5833139,08 	80,00 
574127,68 	5833109,03 	80,00 
574170,15 	5833091,99 	80,00 
574222,45 	5833068,92 	80,00 
574258,95 	5833047,80 	80,00 
573657,54 	5833142,42 	79,00 
573733,75 	5833147,89 	79,00 
573803,17 	5833149,02 	79,00 
573926,74 	5833140,23 	79,00 
573990,34 	5833141,02 	79,00 
574000,41 	5833137,06 	79,00 
574029,87 	5833120,70 	79,00 
574120,77 	5833090,25 	79,00 
574162,38 	5833073,55 	79,00 
574213,38 	5833051,06 	79,00 
574259,27 	5833024,50 	79,00 
573657,82 	5833122,39 	78,00 
573734,63 	5833127,90 	78,00 
573802,62 	5833129,00 	78,00 
573926,16 	5833120,22 	78,00 
573986,67 	5833120,97 	78,00 
573991,85 	5833118,93 	78,00 
574021,77 	5833102,32 	78,00 
574113,86 	5833071,47 	78,00 
574154,62 	5833055,11 	78,00 
574204,31 	5833033,20 	78,00 
574259,60 	5833001,21 	78,00 
573658,12 	5833100,84 	77,00 
573717,27 	5833105,08 	77,00 
573813,24 	5833105,75 	77,00 
573879,87 	5833100,86 	77,00 
573977,90 	5833083,62 	77,00 
574020,77 	5833068,80 	77,00 
574220,89 	5832987,14 	77,00 
573658,39 	5833080,81 	76,00 
573718,06 	5833085,08 	76,00 
573812,57 	5833085,74 	76,00 
573877,40 	5833080,98 	76,00 
573972,87 	5833064,20 	76,00 
574013,72 	5833050,07 	76,00 
574169,69 	5832986,43 	76,00 
573658,67 	5833060,78 	75,00 
573718,84 	5833065,08 	75,00 
573811,91 	5833065,73 	75,00 
573874,93 	5833061,11 	75,00 
573967,84 	5833044,78 	75,00 
574006,67 	5833031,35 	75,00 
574118,49 	5832985,72 	75,00 
573658,95 	5833040,75 	74,00 
573719,62 	5833045,09 	74,00 
573811,25 	5833045,73 	74,00 
573872,46 	5833041,23 	74,00 
573962,81 	5833025,35 	74,00 
573999,61 	5833012,62 	74,00 
574067,29 	5832985,01 	74,00 
573659,23 	5833020,71 	73,00 
573720,41 	5833025,09 	73,00 
573810,58 	5833025,72 	73,00 
573869,99 	5833021,36 	73,00 
573957,78 	5833005,93 	73,00 
573992,56 	5832993,90 	73,00 
574016,09 	5832984,30 	73,00 
573659,51 	5833000,68 	72,00 
573721,19 	5833005,09 	72,00 
573809,92 	5833005,71 	72,00 
573867,52 	5833001,49 	72,00 
573952,74 	5832986,51 	72,00 
573961,33 	5832983,54 	72,00 
573659,78 	5832980,65 	72,00 
573721,98 	5832985,10 	72,00 
573809,26 	5832985,71 	72,00 
573858,29 	5832982,11 	72,00
