294635	7928523	100
294623	7928497	100
294608	7928457	100
294596	7928424	100
294579	7928381	100
294516	7928340	100
294457	7928388	100
294402	7928454	100
294340	7928509	100
294340	7928370	95
294407	7928285	95
294472	7928205	95
294560	7928151	95
294650	7928254	95
294698	7928364	95
294740	7928464	95
294776	7928523	95
294925	7928523	90
294852	7928405	90
294810	7928333	90
294732	7928163	90
294624	7927978	90
294552	7927980	90
294418	7928112	90
294346	7928218	90
294940	7928353	85
294910	7928306	85
294838	7928162	85
294798	7928075	85
294734	7927925	85
294940	7928160	80
294896	7928071	80
294841	7927923	80
